fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),convenient src (4),convenient src (5),fac_update
사설,https://15774129.go.kr/BCUser/facilitypic/1369133350029_7000000789_0.jpg,(주)비이케이더블유 좋은장례식장,"부산광역시 북구 금곡대로 586 (금곡동, 좋은리버뷰요양병원)",tel:051-911-4444,051-911-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,19개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1480491590962_7000001444_0.jpg,성심장례식장,"부산광역시 해운대구 좌동순환로 462 (중동, 성심병원)",tel:051-747-5600,051-747-5600,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,31개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1000000314/1560386507542.jpg,부산광역시의료원장례식장,"부산광역시 연제구 월드컵대로 359 (거제동, 부산의료원)",tel:051-607-2990,051-607-2990,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,7개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1465957200350_1000000562_0.jpg,부산영락공원장례식장,"부산광역시 금정구 금정도서관로 108 (두구동, 영락공원)",tel:051-790-5000,051-790-5000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,6개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1578365141063_7000002282_0.jpg,대연장례식장,부산광역시 남구 수영로 164 (대연동),tel:051-711-4448,051-711-4448,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,0개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1480763595447_1000000901_0.jpg,반송장례식장,부산광역시 해운대구 반송로 832 (반송동),tel:051-525-1024,051-525-1024,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,43개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000709/1560306904961.jpg,(주)비케이더블유 좋은강안병원지점,부산광역시 수영구 수영로 493 (남천동),tel:051-610-9009,051-610-9009,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/700002700/1709688543515.PNG,행림병원 장례식장,"부산광역시 금정구 중앙대로 1905(행림병원장례식장) (구서동, 행림병원)",tel:051-582-1024,051-582-1024,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000710/1564463256930.jpg,(주)비이케이더블유 좋은삼선병원지점,"부산광역시 사상구 가야대로 326 (주례동, 좋은삼선병원)",tel:051-310-9292,051-310-9292,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,5개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1506331990844_7000001133_0.jpg,갑을녹산병원장례식장,"부산광역시 강서구 녹산산단321로 24-8 (송정동, 갑을녹산병원)",tel:051-972-1024,051-972-1024,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000097/1556524841586.jpg,온종합병원 장례식장,부산광역시 부산진구 가야대로 721 (당감동),tel:051-607-0111,051-607-0111,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,51개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000240/1563430157461.jpg,동아대학교병원장례식장,"부산광역시 서구 대신공원로 26 (동대신동3가, 동아대학교병원)",tel:051-256-7070,051-256-7070,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,22개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001211/1556524898982.jpg,춘해병원장례식장,부산광역시 부산진구 중앙대로 605 (범천동),tel:051-638-0044,051-638-0044,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,31개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000485/1564473687642.jpg,동래한서병원장례식장,부산광역시 금정구 중앙대로 1721 (부곡동),tel:051-582-1041,051-582-1041,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1709994482703.jpg,강산병원장례식장,부산광역시 금정구 공단로 7강산병원장례식장 (금사동),tel:051-532-9119,051-532-9119,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,17개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000115/1563430867643.jpg,남천장례식장,부산광역시 수영구 수영로 456 (남천동),tel:051-626-4003,051-626-4003,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000439/1554959868452.jpg,세웅병원장례식장,부산광역시 금정구 서동로 162 (서동),tel:051-527-7711,051-527-7711,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,26개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000236/1560221005553.jpg,동산병원장례식장,부산광역시 사하구 낙동대로216번길 10 (괴정동),tel:051-201-0909,051-201-0909,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,12개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000143/1556175434124.jpg,기장병원장례식장,"부산광역시 기장군 기장읍 대청로72번길 6 (청강리, 기장병원)",tel:051-724-1024,051-724-1024,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,45개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000417/1554960273107.jpg,성산현대요양병원장례식장,"부산광역시 동래구 시실로 12,B1층 (명륜동, 현대병원)",tel:051-552-1024,051-552-1024,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,21개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002232/1563510370506.jpg,부산대학교병원장례식장,"부산광역시 서구 구덕로 179 (아미동1가, 부산대학병원)",tel:051-240-7161,051-240-7161,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,3개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1467162434474_1000000783_0.jpg,청십자병원장례식장,부산광역시 동구 중앙대로 364 (수정동),tel:051-469-1024,051-469-1024,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000061/1560329931090.jpg,경희병원장례식장,부산광역시 사하구 다대로 321 (장림동),tel:051-266-4111,051-266-4111,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,41개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001113/1555909868973.jpg,주식회사구민장례식장,부산광역시 영도구 절영로 16 (대교동1가),tel:051-416-0004,051-416-0004,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,0개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000887/1560307083969.jpg,해동병원장례식장,부산광역시 영도구 태종로 133 (봉래동3가),tel:051-410-6891,051-410-6891,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001298/1555910015883.jpg,정요양병원장례식장,"부산광역시 영도구 절영로 32 (대교동1가, 정요양병원)",tel:051-410-1777,051-410-1777,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,27개월전 업데이트
