시설종류,순번,장례식장명,항목,품종,품명,세부내용,금액
장례식장,16357,국민장례식장,영정사진,기타,영상송출,1회,50000
장례식장,16358,국민장례식장,수시/초염,일반,부속품,향균용매트/배게/탈지면/수시끈,130000
장례식장,16359,국민장례식장,수시/초염,일반,고인 수시 염습비,1회,150000
장례식장,16360,국민장례식장,수시/초염,특수,현장수습비(일반),1회,300000
장례식장,16361,국민장례식장,수시/초염,특수,현장수습비(변사),1회,500000
장례식장,16362,국민장례식장,수시/초염,특수,감염자용 지퍼백,감염자 지퍼백(코로나확진자 겸용) 1개,300000
장례식장,16363,국민장례식장,제사음식,일반,기본제 (포장),1상,150000
장례식장,16364,국민장례식장,제사음식,일반,성복제,1상,250000
장례식장,16365,국민장례식장,제사음식,일반,발인제,1상,250000
장례식장,16366,국민장례식장,제사음식,일반,상식,1상,30000
장례식장,16367,국민장례식장,제사음식,일반,납골/평토/반혼/삼우제 (포장),1상,250000
장례식장,16368,국민장례식장,제사음식,일반,초물상,1상,150000
장례식장,16369,국민장례식장,제사음식,일반,노제 (포장),1상,100000
장례식장,16370,국민장례식장,음료,콜라,코카콜라,1캔,1600
장례식장,16371,국민장례식장,음료,사이다,칠성사이다,1캔,1500
장례식장,16372,국민장례식장,음료,생수,생수 12.5L,1통,8000
장례식장,16373,국민장례식장,음료,생수,생수 500ML,1박스,12000
장례식장,16374,국민장례식장,음료,기타,비락식혜,1박스,10800
장례식장,16375,국민장례식장,음료,기타,굿모닝,1박스,30000
장례식장,16376,국민장례식장,음료,기타,원기력파워,1박스,30000
장례식장,16377,국민장례식장,음료,기타,천기산삼,1박스,30000
장례식장,16378,국민장례식장,음료,기타,비타500,1박스,8000
장례식장,16379,국민장례식장,음료,기타,블루베리,1박스,15000
장례식장,16380,국민장례식장,음료,기타,옥수수수염차,1병,1300
장례식장,16381,국민장례식장,음료,기타,매실,1캔,800
장례식장,16382,국민장례식장,음료,기타,TOP,1캔,2200
장례식장,16383,국민장례식장,음료,기타,핫식스,1캔,1500
장례식장,16384,국민장례식장,음료,기타,알로에,1캔,800
장례식장,16385,국민장례식장,조화/화환/헌환,헌화용,헌화꽃,1송이,1000
장례식장,16386,국민장례식장,주류,소주,처음처럼,1병,2000
장례식장,16387,국민장례식장,주류,소주,참이슬,1병,2000
장례식장,16388,국민장례식장,주류,맥주,캔맥주,1캔,2200
장례식장,16389,국민장례식장,주류,정종,백화수복,1병,10000
장례식장,16390,국민장례식장,기타,기타류,물수건,1묶음,15000
장례식장,16391,국민장례식장,기타,기타류,곽티슈,1묶음,14000
장례식장,16392,국민장례식장,기타,기타류,에어베게,1개,2000
장례식장,16393,국민장례식장,기타,기타류,컵라면,1박스,30000
장례식장,16394,국민장례식장,기타,기타류,크린팩,1개,3000
장례식장,16395,국민장례식장,기타,기타류,화투,1개,3000
장례식장,16396,국민장례식장,기타,기타류,양말,1켤레,3000
장례식장,16397,국민장례식장,기타,기타류,믹스땅콩,1봉,15000
장례식장,16398,국민장례식장,기타,기타류,집게,1개,2000
장례식장,16399,국민장례식장,기타,기타류,행주,1개,4000
장례식장,16400,국민장례식장,기타,기타류,녹차,1개,3000
장례식장,16401,국민장례식장,기타,기타류,수건,5개(묶음),15000
장례식장,16402,국민장례식장,기타,기타류,면도기,1묶음,6000
장례식장,16403,국민장례식장,기타,기타류,담요,1개,15000
장례식장,16404,국민장례식장,기타,기타류,화장지(롤),1줄,6000
장례식장,16405,국민장례식장,기타,기타류,카드,1개,8000
장례식장,16406,국민장례식장,기타,기타류,치약,1개,2200
장례식장,16407,국민장례식장,기타,기타류,진미채,1봉지,30000
장례식장,16408,국민장례식장,기타,기타류,에어펌프,1개,3000
장례식장,16409,국민장례식장,기타,기타류,비누,1개,1500
장례식장,16410,국민장례식장,기타,기타류,새우접시,1봉(10개),1000
장례식장,16411,국민장례식장,기타,기타류,국밥공기,1줄,9000
장례식장,16412,국민장례식장,기타,기타류,소주컵,1줄,1200
장례식장,16413,국민장례식장,기타,기타류,부의봉투,1묶음,5000
장례식장,16414,국민장례식장,기타,기타류,슬리퍼,1켤레,5000
장례식장,16415,국민장례식장,기타,기타류,화투방석,1개,7000
장례식장,16416,국민장례식장,기타,기타류,국자주걱볶음주걱 (1세트),1세트,16000
장례식장,16417,국민장례식장,기타,기타류,고무장갑,1개,2500
장례식장,16418,국민장례식장,기타,기타류,수세미,1개,1500
장례식장,16419,국민장례식장,기타,기타류,식도,1개,7000
장례식장,16420,국민장례식장,기타,기타류,숟가락,1봉지(10개),1000
장례식장,16421,국민장례식장,기타,기타류,가위,1개,3000
장례식장,16422,국민장례식장,기타,기타류,위생장갑,1개,3000
장례식장,16423,국민장례식장,기타,기타류,칫솔,1개,2000
장례식장,16424,국민장례식장,기타,기타류,앞치마,1개,7000
장례식장,16425,국민장례식장,기타,기타류,김과자,1봉지,13000
장례식장,16426,국민장례식장,기타,기타류,트리오,1개,7000
장례식장,16427,국민장례식장,기타,기타류,도마,1개,6000
장례식장,16428,국민장례식장,기타,기타류,쓰레기봉투(75L),1장,2700
장례식장,16429,국민장례식장,기타,기타류,커피믹스,1박스,17000
장례식장,16430,국민장례식장,기타,기타류,맥주컵,1줄,1500
장례식장,16431,국민장례식장,기타,기타류,운구장갑,1묶음(10개),10000
장례식장,16432,국민장례식장,기타,기타류,접시(중),1봉(10개),2300
장례식장,16433,국민장례식장,기타,기타류,젓가락,1봉지,10000
장례식장,16434,국민장례식장,기타,기타류,식탁보,1묶음,12000
장례식장,16435,국민장례식장,기타,기타류,접시(대),1봉(10개),2500
장례식장,16436,국민장례식장,관,화장용,오동 1.0치 1단 (맞춤),2000*(600*530)*420*30/오동나무/집성,460000
장례식장,16437,국민장례식장,관,화장용,오동 1.0치 1단 (특),1950*(520*460)*390*30/오동나무/집성,400000
장례식장,16438,국민장례식장,관,화장용,오동 0.6치 2단 (특),1950*(510*450)*360*18/오동나무/집성,370000
장례식장,16439,국민장례식장,관,화장용,오동 0.6치 1단 (특),1950*(510*450)*360*18/오동나무/집성,350000
장례식장,16440,국민장례식장,관,화장용,오동 0.6치 1단 (보통),1850*(480*420)*340*18/오동나무/집성,300000
장례식장,16441,국민장례식장,관,오동나무,오동 1.5치 2단,1960*(575*515)*460*45/오동나무/통판,550000
장례식장,16442,국민장례식장,관,향나무,향나무 1.5치 2단,1975*(575*515)*420*45/향나무/통판,1500000
장례식장,16443,국민장례식장,관,소나무,솔송 1.5치 2단,1975*(575*515)*420*45/솔송나무/통판,1100000
장례식장,16444,국민장례식장,관,아동,애기목관(중),910*370*330*250*18/오동나무/집성,130000
장례식장,16445,국민장례식장,관,아동,애기목관(소),650*340*300*250*18/오동나무/집성,120000
장례식장,16446,국민장례식장,관,아동,애기지관,겉지:레자크(특수지)/속지:마닐라 sc500,100000
장례식장,16447,국민장례식장,관,아동,애기목관(대),1210*400*330*250*18/오동나무/집성,140000
장례식장,16448,국민장례식장,수의,면,교원 2호,면100%/방적사/기계직/중국,450000
장례식장,16449,국민장례식장,수의,대마,교원 4호,대마100%/15수/방적사/기계직/중국,700000
장례식장,16450,국민장례식장,수의,대마,교원 6호(2~4세),대마100%/4세/위사:방적사/경사:수직사/수제직/중국사:,1300000
장례식장,16451,국민장례식장,수의,대마,교원 8호(남해포),대마100%/5세/수직사/수제직/국산:남해,9000000
장례식장,16452,국민장례식장,수의,대마,교원7호,대마100%/5~6세/수직사/수제직/중국,1780000
장례식장,16453,국민장례식장,수의,대마,교원 6호(4세이상),대마100%/4~5세/수직사/수제직/중국,1450000
장례식장,16454,국민장례식장,수의,대마,교원 9호(안동포),대마100%/5~6세/수직사/수제직/국산:안동,12000000
장례식장,16455,국민장례식장,수의,인견,교원 9호(인견),인견100%/방적사/기계직/국내:경북,740000
장례식장,16456,국민장례식장,수의,저마,교원 3호,저마100%/15수/방적사/기계직/중국,600000
장례식장,16457,국민장례식장,수의,기타,교원 1호 (띠),면50%*폴리에스테르(레이온)50%/방적사/기계직/중국,360000
장례식장,16458,국민장례식장,수의,기타,교원 3호(자수),저마100%/인견100%/15수/방적사/기계직/중국,610000
장례식장,16459,국민장례식장,수의,기타,교원 5호(자수),아마100%/15수/방적사/기계직/중국,850000
장례식장,16460,국민장례식장,수의,기타,교원 4호(자수),대마100%/인견100%/15수/방적사/기계직/중국,750000
장례식장,16461,국민장례식장,수의,기타,교원 2호 (자수),면100%/인경100%/방적사/기계직/중국,460000
장례식장,16462,국민장례식장,수의,기타,교원 1호,면50%*폴리에스테르(레이온)50%/방적사/기계직/중국,350000
장례식장,16463,국민장례식장,입관용품,수시(수세)포,시신포,폴리/솜/베트남,100000
장례식장,16464,국민장례식장,입관용품,명정,명정(인견),종교별/인견100%/중국,60000
장례식장,16465,국민장례식장,입관용품,명정,명정(공단),종교별/폴리100%/중국,60000
장례식장,16466,국민장례식장,입관용품,관포(보),스판관보,벨벳스판/폴리/베트남/종교별,80000
장례식장,16467,국민장례식장,입관용품,관포(보),우단관보,우단/중국/종교별,90000
장례식장,16468,국민장례식장,입관용품,습신(꽃신),습신(남여),저마100%/국내,15000
장례식장,16469,국민장례식장,입관용품,염포(보),염보,종교별/인견100%/베트남,90000
장례식장,16470,국민장례식장,입관용품,결관포(보),소창(30마),폴리/30마/베트남,40000
장례식장,16471,국민장례식장,입관용품,결관포(보),소창(20마),폴리/20마/베트남,40000
장례식장,16472,국민장례식장,입관용품,결관포(보),결관바(결관기구),폴리/친환경pvc/국내,100000
장례식장,16473,국민장례식장,입관용품,칠성판/횡대,칠성판,집성목/1550*250*10/중국,20000
장례식장,16474,국민장례식장,입관용품,칠성판/횡대,향나무 1.5치 횡대,660*300*45/향나무/통판,450000
장례식장,16475,국민장례식장,입관용품,칠성판/횡대,솔송나무 1.5치 횡대,660*300*45/솔송나무/통판,350000
장례식장,16476,국민장례식장,입관용품,칠성판/횡대,오동나무 1.5치 횡대,660*300*45/오동나무/통판,150000
장례식장,16477,국민장례식장,입관용품,탈지면,탈지면,면100%/절단/비절단/250g/국내,10000
장례식장,16478,국민장례식장,입관용품,베게,사각배게,스티로폼/국내,10000
장례식장,16479,국민장례식장,입관용품,안치대,안치대,펄프/한국,40000
장례식장,16480,국민장례식장,입관용품,운아/예단,운아,종이 인쇄(운아)/중국,3500
장례식장,16481,국민장례식장,입관용품,운아/예단,예단,종이/인견/중국,10000
장례식장,16482,국민장례식장,입관용품,혼백,혼백,혼용사/베트남,8000
장례식장,16483,국민장례식장,입관용품,보공,보공,톳밥/10개입/국내,30000
장례식장,16484,국민장례식장,입관용품,다라니경/기도문,다라니경,종이/한국,5000
장례식장,16485,국민장례식장,입관용품,다라니경/기도문,기독경,종이/한국,5000
장례식장,16486,국민장례식장,입관용품,다라니경/기도문,천주교경,종이/한국,5000
장례식장,16487,국민장례식장,입관용품,기타,알코올,소독용 에탄올 250ML/국내,5000
장례식장,16488,국민장례식장,입관용품,기타,꼬깔세트,면레이온/36개입/종교별,110000
장례식장,16489,국민장례식장,입관용품,기타,수시복(남여),광목/중국,30000
장례식장,16490,국민장례식장,입관용품,기타,염습끈,저마100%/중국,30000
장례식장,16491,국민장례식장,입관용품,기타,공포,면+폴리+레이온/중국,20000
장례식장,16492,국민장례식장,입관용품,기타,한지,한지/20매/국내,40000
장례식장,16493,국민장례식장,입관용품,기타,염지,한지/20매/국내,10000
장례식장,16494,국민장례식장,입관용품,기타,위생처리세트,구성:소취스프레이매트위생티슈파우더/국내중국,150000
장례식장,16495,국민장례식장,입관용품,기타,색염지,한지/20매/국내,15000
장례식장,16496,국민장례식장,입관용품,기타,입관용품세트,저마100%/구성:하대턱받이지메베게/중국,90000
장례식장,16497,국민장례식장,상주용품,남상복,남자상복,상의하의,30000
장례식장,16498,국민장례식장,상주용품,남상복,넥타이,넥타이,5000
장례식장,16499,국민장례식장,상주용품,남상복,와이셔츠,와이셔츠,15000
장례식장,16500,국민장례식장,상주용품,여상복,여자상복,상의하의,25000
장례식장,16501,국민장례식장,상주용품,기타,백일상장(남),폴리/중국,10000
장례식장,16502,국민장례식장,상주용품,기타,백일상장(여),폴리/중국,10000
장례식장,16503,국민장례식장,유골함,기타,봉안함(지함),종이/보자기포함/베트남,20000
장례식장,16504,국민장례식장,유골함,기타,봉안함(목함),목재/보자기포함/중국,30000
장례식장,16505,국민장례식장,기타용품,빈소용품,차량리본(고급/리무진),폴리/종교별/국내,40000
장례식장,16506,국민장례식장,기타용품,빈소용품,부의가방,종이/국내,10000
장례식장,16507,국민장례식장,기타용품,빈소용품,부의록,종이/국내,7500
장례식장,16508,국민장례식장,기타용품,빈소용품,파라핀양초,파라핀280ML(1개)/국내,20000
장례식장,16509,국민장례식장,기타용품,빈소용품,방명록(우단),우단커버/종이/중국,20000
장례식장,16510,국민장례식장,기타용품,빈소용품,무연향,무연향/3본입/중국,20000
장례식장,16511,국민장례식장,기타용품,빈소용품,종교명패,원목/중국,30000
장례식장,16512,국민장례식장,기타용품,빈소용품,종교위패,원목/중국,30000
장례식장,16513,국민장례식장,기타용품,빈소용품,교의,원목/중국,30000
장례식장,16514,국민장례식장,기타용품,리본/근조기,액자리본,폴리100%/종교별스티커/국내,20000
장례식장,16515,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),280,1200000
장례식장,16516,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),132,552000
장례식장,16517,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),247,1080000
장례식장,16518,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),495,2280000
장례식장,16519,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),760,3624000
장례식장,16520,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),330,1512000
장례식장,16521,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),231,960000
장례식장,16522,국제성모장례식장,시설임대료,빈소+접객실,빈소사용료(m²),198,792000
장례식장,16523,국제성모장례식장,시설임대료,기타,예식실 임대료,1회 이용비용,100000
장례식장,16524,국제성모장례식장,안치실이용료,일반,안치실 임대료,안치료,120000
장례식장,16525,국제성모장례식장,도우미,도우미,도우미 이용료,6시간(기본 시간당10000원),60000
장례식장,16526,국제성모장례식장,주차비,주차비,주차비,최초 30분 무료 이후 15분당 500원,2000
장례식장,16527,국제성모장례식장,식사,밥류,백미밥,7kg(30인분),39000
장례식장,16528,국제성모장례식장,식사,국/찌개,소고기 육개장,9kg(30인분),102000
장례식장,16529,국제성모장례식장,식사,국/찌개,황태 해장국,9kg(30인분),111000
장례식장,16530,국제성모장례식장,식사,국/찌개,소고기 무국,9kg(30인분),114000
장례식장,16531,국제성모장례식장,식사,반찬류,김치,3kg,30000
장례식장,16532,국제성모장례식장,식사,반찬류,견과류멸치볶음,2kg,80000
장례식장,16533,국제성모장례식장,식사,반찬류,해파리무침,3kg,78000
장례식장,16534,국제성모장례식장,식사,반찬류,홍어회무침,3kg,120000
장례식장,16535,국제성모장례식장,식사,반찬류,코다리조림,3kg,81000
장례식장,16536,국제성모장례식장,식사,반찬류,삼색모듬전,3kg,75000
장례식장,16537,국제성모장례식장,식사,반찬류,과일샐러드,3kg,60000
장례식장,16538,국제성모장례식장,식사,반찬류,삼겹 수육,2kg,100000
장례식장,16539,국제성모장례식장,식사,떡류,모듬찰떡,4kg,60000
장례식장,16540,국제성모장례식장,식사,떡류,꿀떡,4kg,40000
장례식장,16541,국제성모장례식장,식사,떡류,손절편,4kg,35000
장례식장,16542,국제성모장례식장,염습/입관,일반,염습료,자가,400000
장례식장,16543,국제성모장례식장,염습/입관,일반,염습료,야간,500000
장례식장,16544,국제성모장례식장,염습/입관,일반,염습료,주간,400000
장례식장,16545,국제성모장례식장,제사음식,일반,기본 제사상,기본형 제물,180000
장례식장,16546,국제성모장례식장,제사음식,기타,고급 제사상,고급형 제물,350000
장례식장,16547,국제성모장례식장,관,오동나무,화이트로즈관,28mm,600000
장례식장,16548,국제성모장례식장,관,오동나무,오동 특관30,28mm 특관,250000
장례식장,16549,국제성모장례식장,관,오동나무,누리 1호관,28mm,450000
장례식장,16550,국제성모장례식장,관,오동나무,오동 고급관 45,43mm 2단,500000
장례식장,16551,국제성모장례식장,관,오동나무,오동 18mm 특관,18mm,100000
장례식장,16552,국제성모장례식장,관,소나무,솔송 2단관,43mm 2단,950000
장례식장,16553,국제성모장례식장,관,아동,애기관(오동나무),28mm,120000
장례식장,16554,국제성모장례식장,관,기타,화이트시트,개,10000
장례식장,16555,국제성모장례식장,수의,면,대마면,대마.면.기계직,450000
장례식장,16556,국제성모장례식장,수의,대마,대마비단(원사:함창동두천),명주100%+대마100% 기계직,1100000
장례식장,16557,국제성모장례식장,수의,대마,중급비단한복수의,명주+대마 기계직,1100000
장례식장,16558,국제성모장례식장,수의,대마,명작비단한복,대마+실크 기계직,3200000
장례식장,16559,국제성모장례식장,수의,대마,고급대마수직(원사:중국),대마 100% 수직,1250000
장례식장,16560,국제성모장례식장,수의,대마,대마혼합(원사:중국대구),대마+면+인견 기계직,550000
장례식장,16561,국제성모장례식장,수의,대마,고급안동포(대용원사:중국),대마 100%수직,2800000
장례식장,16562,국제성모장례식장,수의,대마,고급비단한복,대마+실크 기계직,2000000
장례식장,16563,국제성모장례식장,수의,인견,한복수의,인견100%,750000
장례식장,16564,국제성모장례식장,입관용품,명정,명정(인견),개,30000
장례식장,16565,국제성모장례식장,입관용품,관포(보),염보,개,65000
장례식장,16566,국제성모장례식장,입관용품,관포(보),면관보,개,75000
장례식장,16567,국제성모장례식장,입관용품,관포(보),우단관보,개,15000
장례식장,16568,국제성모장례식장,입관용품,염포(보),명품안동포멧베(원사:안동),대마100% 국산수직,550000
장례식장,16569,국제성모장례식장,입관용품,염포(보),고급안동포대용멧베(원사:중국),대마100% 중국산 수직,180000
장례식장,16570,국제성모장례식장,입관용품,염포(보),고급대마수직멧베(원사:중국),대마100%수직,125000
장례식장,16571,국제성모장례식장,입관용품,칠성판/횡대,칠성판,18mm,10000
장례식장,16572,국제성모장례식장,입관용품,칠성판/횡대,삼나무 횡대,45mm 특대,500000
장례식장,16573,국제성모장례식장,입관용품,칠성판/횡대,솔송 횡대,45mm,250000
장례식장,16574,국제성모장례식장,입관용품,칠성판/횡대,오동나무 횡대,60mm,100000
장례식장,16575,국제성모장례식장,입관용품,칠성판/횡대,오동나무 횡대,45mm,80000
장례식장,16576,국제성모장례식장,입관용품,칠성판/횡대,삼나무 횡대,45mm 보통,400000
장례식장,16577,국제성모장례식장,입관용품,탈지면,탈지면,개,1000
장례식장,16578,국제성모장례식장,입관용품,베게,베게,개,2000
장례식장,16579,국제성모장례식장,입관용품,안치대,안치대,개,30000
장례식장,16580,국제성모장례식장,입관용품,운아/예단,고급예단,개,4000
장례식장,16581,국제성모장례식장,입관용품,운아/예단,운아,개,5000
장례식장,16582,국제성모장례식장,입관용품,혼백,혼백,개,2500
장례식장,16583,국제성모장례식장,입관용품,다라니경/기도문,다라니경,개,3000
장례식장,16584,국제성모장례식장,입관용품,기타,세정대,개,3000
장례식장,16585,국제성모장례식장,입관용품,기타,아로마 세정대,개,30000
장례식장,16586,국제성모장례식장,입관용품,기타,대렴용품,세트,50000
장례식장,16587,국제성모장례식장,입관용품,기타,한지,개,1500
장례식장,16588,국제성모장례식장,입관용품,기타,알코올,개,2000
장례식장,16589,국제성모장례식장,입관용품,기타,공포,개,5000
장례식장,16590,국제성모장례식장,입관용품,기타,고급꽃신,개,30000
장례식장,16591,국제성모장례식장,입관용품,기타,초석,개,5000
장례식장,16592,국제성모장례식장,입관용품,기타,소창(30마),개,18000
장례식장,16593,국제성모장례식장,입관용품,기타,운구용결관기구,개,85000
장례식장,16594,국제성모장례식장,상주용품,여상복,여상복,여상복,20000
장례식장,16595,국제성모장례식장,상주용품,두루마기,두루마기,두루마기,10000
장례식장,16596,국제성모장례식장,상주용품,굴건제복,굴건제복,벌,30000
장례식장,16597,국제성모장례식장,상주용품,기타,요질,개,3000
장례식장,16598,국제성모장례식장,상주용품,기타,중단,개,10000
장례식장,16599,국제성모장례식장,상주용품,기타,고급완장세트,개,8000
장례식장,16600,국제성모장례식장,상주용품,기타,수질,개,3000
장례식장,16601,국제성모장례식장,상주용품,기타,두건,두건,1000
장례식장,16602,국제성모장례식장,상주용품,기타,행전,개,2000
장례식장,16603,국제성모장례식장,상주용품,기타,상장,개,3000
장례식장,16604,국제성모장례식장,유골함,기타,장미나비함,210*225/황토백토금박전사,200000
장례식장,16605,국제성모장례식장,유골함,기타,종교이중함,230*220/고령토황토주석 등,600000
장례식장,16606,국제성모장례식장,기타용품,빈소용품,예절양초,개,3500
장례식장,16607,국제성모장례식장,기타용품,빈소용품,고급향,개,5000
장례식장,16608,국제성모장례식장,기타용품,빈소용품,파라핀유,개,9000
장례식장,16609,국제성모장례식장,기타용품,빈소용품,위패(향종교),개,25000
장례식장,16610,국제성모장례식장,기타용품,리본/근조기,고급차량리본,개,30000
장례식장,16611,국제성모장례식장,기타용품,리본/근조기,여성용상주리본,여성용상주리본,4000
장례식장,16612,국제성모장례식장,기타용품,리본/근조기,근조리본,근조리본,600
장례식장,16613,국제성모장례식장,기타용품,리본/근조기,고급사진리본,개,7000
장례식장,16614,국제성모장례식장,기타용품,일반용품,우단조의록,개,10000
장례식장,16615,국제성모장례식장,기타용품,일반용품,장갑,개,1500
장례식장,16616,국제성모장례식장,기타용품,기타,파우다/스프레이,개,60000
장례식장,16617,국제성모장례식장,기타용품,기타,축문,개,1500
장례식장,16618,국제성모장례식장,기타용품,기타,위생복건세트,세트,50000
장례식장,16619,국제성모장례식장,기타용품,기타,위생흡수시트,개,60000
장례식장,16620,국제성모장례식장,기타용품,기타,수세이불,개,50000
장례식장,16621,국제성모장례식장,기타용품,기타,바디백,개,130000
장례식장,16622,국화원문경장례식장,시설임대료,빈소+접객실,특1실,빈소접객실(1일기준),720000
장례식장,16623,국화원문경장례식장,시설임대료,빈소+접객실,일반3실,빈소접객실(1일기준),480000
장례식장,16624,국화원문경장례식장,시설임대료,빈소+접객실,특2실,빈소접객실(1일기준),600000
장례식장,16625,국화원문경장례식장,시설임대료,빈소+접객실,vip실,빈소 접객실(1일기준),840000
장례식장,16626,국화원문경장례식장,시설임대료,염습실/입관실,발인실,영결식장(1회),50000
장례식장,16627,국화원문경장례식장,시설임대료,염습실/입관실,염습실사용료,1회/염습실및장비일체,300000
장례식장,16628,국화원문경장례식장,시설임대료,염습실/입관실,염습비,2인1조,300000
장례식장,16629,국화원문경장례식장,안치실이용료,일반,안치실,1일,72000
장례식장,16630,국화원문경장례식장,,,집게,개,3000
장례식장,16631,국화원문경장례식장,,,산삼,병,3500
장례식장,16632,국화원문경장례식장,,,수세미,개,1800
장례식장,16633,국화원문경장례식장,,,비타파워,병,800
장례식장,16634,국화원문경장례식장,,,여명,숫취해소/캔,4500
장례식장,16635,국화원문경장례식장,,,헛개차,병,1500
장례식장,16636,국화원문경장례식장,,,카드,갑,5000
장례식장,16637,국화원문경장례식장,,,요지,통,2000
장례식장,16638,국화원문경장례식장,,,롤휴지,10개/봉,15000
장례식장,16639,국화원문경장례식장,,,물티슈,봉,15000
장례식장,16640,국화원문경장례식장,,,도마,개,10000
장례식장,16641,국화원문경장례식장,,,밀크씨슬,병,3500
장례식장,16642,국화원문경장례식장,,,칫솔,에터미,2500
장례식장,16643,국화원문경장례식장,,,주걱,개,3000
장례식장,16644,국화원문경장례식장,,,가위,개,4000
장례식장,16645,국화원문경장례식장,,,식탁보,100개/봉,15000
장례식장,16646,국화원문경장례식장,,,곽티슈,4개/봉,10000
장례식장,16647,국화원문경장례식장,,,오렌지,캔,1200
장례식장,16648,국화원문경장례식장,,,샴퓨/린스,세트,3000
장례식장,16649,국화원문경장례식장,,,콜라,펩시,1000
장례식장,16650,국화원문경장례식장,,,커피믹스,100개/봉,16000
장례식장,16651,국화원문경장례식장,,,오수수차,병,1500
장례식장,16652,국화원문경장례식장,,,고무장갑,켤레,3500
장례식장,16653,국화원문경장례식장,,,슬리퍼,켤레,5500
장례식장,16654,국화원문경장례식장,,,타올,장,3500
장례식장,16655,국화원문경장례식장,,,헛개,병,3500
장례식장,16656,국화원문경장례식장,,,위생장갑,펙,2300
장례식장,16657,국화원문경장례식장,,,과도,개,3000
장례식장,16658,국화원문경장례식장,,,키친타올,2p/봉,4500
장례식장,16659,국화원문경장례식장,,,행주,장,3000
장례식장,16660,국화원문경장례식장,,,칸타타,커피/캔,2200
장례식장,16661,국화원문경장례식장,,,접시/소,봉,1000
장례식장,16662,국화원문경장례식장,,,법주,제수용,10000
장례식장,16663,국화원문경장례식장,,,양말,남/여,3000
장례식장,16664,국화원문경장례식장,,,소주,참소주,1600
장례식장,16665,국화원문경장례식장,,,망고,캔,900
장례식장,16666,국화원문경장례식장,,,비누,개,1500
장례식장,16667,국화원문경장례식장,,,위생펙,펙,3000
장례식장,16668,국화원문경장례식장,,,컵,맥주컵/소주컵/줄,1000
장례식장,16669,국화원문경장례식장,,,숟가락,개/20,13000
장례식장,16670,국화원문경장례식장,,,칫솔세트,에터미여행용,5000
장례식장,16671,국화원문경장례식장,,,맥주,태라,1800
장례식장,16672,국화원문경장례식장,,,접시/대,봉,12000
장례식장,16673,국화원문경장례식장,,,식도,개,10000
장례식장,16674,국화원문경장례식장,,,접시/중,봉,11000
장례식장,16675,국화원문경장례식장,,,화투,갑,4000
장례식장,16676,국화원문경장례식장,,,퐁퐁,통,2500
장례식장,16677,국화원문경장례식장,,,젓가락,100개/봉,10000
장례식장,16678,국화원문경장례식장,,,컵라면,박스,15000
장례식장,16679,국화원문경장례식장,,,식혜,캔/잔치집,1000
장례식장,16680,국화원문경장례식장,,,면도기,10개/통,8000
장례식장,16681,국화원문경장례식장,,,놀이판,장,8000
장례식장,16682,국화원문경장례식장,,,바/국그릇,봉,7500
장례식장,16683,국화원문경장례식장,청소/관리,기타,상가별,분리수거,50000
장례식장,16684,국화원문경장례식장,식사,국/찌개,국,고디국15kg,170000
장례식장,16685,국화원문경장례식장,식사,국/찌개,밥,12kg,70000
장례식장,16686,국화원문경장례식장,식사,국/찌개,국,육개장15kg,180000
장례식장,16687,국화원문경장례식장,식사,국/찌개,김치,5kg(풍산농협)국내산,60000
장례식장,16688,국화원문경장례식장,식사,국/찌개,안주,가오리무침3kg,150000
장례식장,16689,국화원문경장례식장,식사,국/찌개,모듬전,4kg(동태.부추.완자),100000
장례식장,16690,국화원문경장례식장,식사,국/찌개,수육,3.75kg/삼겹/국내산,180000
장례식장,16691,국화원문경장례식장,식사,국/찌개,밥,12kg,70000
장례식장,16692,국화원문경장례식장,식사,안주류,모듬,봉,20000
장례식장,16693,국화원문경장례식장,식사,안주류,진미포,봉,25000
장례식장,16694,국화원문경장례식장,식사,안주류,김고소아,봉,20000
장례식장,16695,국화원문경장례식장,식사,안주류,호두,봉,20000
장례식장,16696,국화원문경장례식장,염습/입관,일반,염습,2인,300000
장례식장,16697,국화원문경장례식장,수시/초염,일반,수시,안치시,50000
장례식장,16698,국화원문경장례식장,음료,사이다,칠성사이다,1캔,800
장례식장,16699,국화원문경장례식장,음료,생수,생수,생수500m,700
장례식장,16700,국화원문경장례식장,조화/화환/헌환,헌화용,국화,국화1송,1000
장례식장,16701,국화원문경장례식장,,,명패,종교용,30000
장례식장,16702,국화원문경장례식장,관,화장용,수의(화장용),세포(저마70%면30%),450000
장례식장,16703,국화원문경장례식장,관,화장용,관(화장용)특,0.6판오동(중국),300000
장례식장,16704,국화원문경장례식장,관,화장용,관(화장용),0.6판 오동 (중국),250000
장례식장,16705,국화원문경장례식장,관,오동나무,관(매장용),2.0판오동(중국),500000
장례식장,16706,국화원문경장례식장,관,향나무,관(매장용),1.5판향나무(러시아),1200000
