fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),convenient src (4),convenient src (5),fac_update
사설,https://15774129.go.kr/BCUser/facilitypic/7000000446/1555485347366.jpg,횡성삼성병원장례식장,"강원특별자치도 횡성군 횡성읍 삼일로81번길 40 (읍하리, 횡성삼성병원)",tel:033-342-4444,033-342-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,174개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000130/1474959043921.jpg,금강병원장례식장,강원도 동해시 동해대로 5143 (효가동),tel:033-521-4443,033-521-4443,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,74개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000923/1555485143074.jpg,횡성장례문화센터,"강원특별자치도 횡성군 횡성읍 학오로 56 (학곡리, 횡성군학곡1리장례식장)",tel:033-344-4449,033-344-4449,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,29개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001545/1554960557176.jpg,철원장례문화원,강원도 철원군 동송읍 금학로157번길 23-17 (이평리),tel:033-456-4444,033-456-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,9개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1331109333864_1000000026_0.JPG,강릉아산병원장례식장,"강원도 강릉시 사천면 방동길 38 (방동리,강릉아산병원)",tel:033-610-3895,033-610-3895,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,25개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/7000001749/1554255836311.jpg,강원도강릉의료원장례식장,"강원도 강릉시 경강로 2007,강릉의료원 (남문동)",tel:033-610-1444,033-610-1444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,110개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/7000002159/1554256154846.jpg,정선군사북장례식장,"강원도 정선군 사북읍 지장천로 727,정선군사북장례식장 (사북리, 정선군립병원)",tel:033-592-4449,033-592-4449,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,43개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000544/1474951370070.jpg,더원실업 우란장례식장,강원도 강릉시 옥가로 30 (옥천동),tel:033-649-0135,033-649-0135,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,28개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001000/1554972369642.jpg,고색의료재단 장례식장,강원도 원주시 북원로 2636 (태장동),tel:033-732-4670,033-732-4670,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,24개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000425/1555484604956.jpg,철원병원장례식장,강원도 철원군 갈말읍 명성로 208 (군탄리),tel:033-452-0044,033-452-0044,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,48개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1455332359711_1000000740_0.jpg,중앙장례식장,강원도 동해시 효자로 748 (송정동),tel:033-521-3700,033-521-3700,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,7개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000124/1555485060317.jpg,대성장례센터,"강원특별자치도 횡성군 횡성읍 횡성로 273 (입석리, 장례식장)",tel:033-343-1444,033-343-1444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,34개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002190/1555315777681.jpg,인제장례식장,"강원도 인제군 북면 금강로 210 (월학리, 인제장례식장)",tel:033-461-1444,033-461-1444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,52개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001407/1554956264213.jpg,동해동인병원장례식장,"강원도 동해시 하평로 26 (평릉동, 동인병원)",tel:033-530-0441,033-530-0441,https://15774129.go.kr/img/portal/sub/mark4.png,,,,,118개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1504592254547_1000000250_0.png,동해전문장례식장,강원도 동해시 중앙로 199 (천곡동),tel:033-531-4740,033-531-4740,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,39개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000684/1555306188468.jpg,양양장례문화원,강원특별자치도 양양군 양양읍 양양로 9-1 (연창리),tel:033-671-0404,033-671-0404,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,72개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000249/1555317099102.jpg,동해병원장례식장,"강원도 동해시 하평로 11 (평릉동, 산재의료관리원동해병원)",tel:033-535-3001,033-535-3001,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,34개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002163/1554339816768.png,수장례식장,"강원도 원주시 문막읍 원문로 1419 (동화리, 연세메디하임병원)",tel:033-745-4440,033-745-4440,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,25개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001028/1554971363690.jpg,속초보광병원장례식장,"강원도 속초시 중앙로 11 (교동, 속초보광병원)",tel:033-633-7444,033-633-7444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,11개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1000000219/1554265749670.jpg,하늘내린 도리안,강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-461-0404,033-461-0404,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,84개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000571/1554971255252.jpg,영월장례식장,강원도 영월군 영월읍 영월로 2360-6 (연하리),tel:033-374-5354,033-374-5354,https://15774129.go.kr/img/portal/sub/mark4.png,,,,,175개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000025/1474953665583.jpg,강릉아나병원장례식장,강원도 강릉시 용지로 129 (옥천동),tel:033-641-7100,033-641-7100,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,29개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1697087081639.jpg,진부장례식장,강원도 평창군 진부면 오대천로 1958-21 (하진부리),tel:033-339-9035,033-339-9035,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,26개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1000000819/1554266656152.jpg,평창장례식장,"강원도 평창군 평창읍 종부로 61 (종부리, 평창군보건의료원)",tel:033-339-9033,033-339-9033,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,26개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002784/1715042157722.jpg,효담삼산병원장례식장,강원특별자치도 원주시 혁신로 5 (반곡동),tel:033-733-4444,033-733-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000841/1555313116888.jpg,하늘원장례예식장,강원도 원주시 흥업면 사제로 539 (사제리),tel:033-763-4444,033-763-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,25개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/7000000352/1554193593877.jpg,서석장례식장,강원도 홍천군 서석면 풍암길2길 30 (풍암리),tel:033-430-4558,033-430-4558,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,109개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002629/1709686545982.PNG,주문진장례식장,강원도 강릉시 주문진읍 연주로 448-5 (주문리),tel:033-662-4440,033-662-4440,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,8개월전 업데이트
