id,facility_id,user_id,author_name,is_anonymous,rating,content,photos,photo_count,source,external_id,external_url,helpful_count,view_count,is_verified,verified_at,reply_content,replied_at,reply_user_id,is_active,deleted_at,created_at,updated_at
"c7083927-5ec9-4bbe-893e-5b74d09f7d73","977434696","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:49.7424","2025-12-21T10:16:49.7424"
"11069b79-9492-4a86-ac02-0bc507b167d5","977434696","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:49.7424","2025-12-21T10:16:49.7424"
"f037a0b8-91aa-44f7-ad39-9ac4ace505bb","977434696","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:49.7424","2025-12-21T10:16:49.7424"
"b990cb4b-1b48-4db8-8a56-4034e8cc3b8d","8780837","ai-bot-3","최준혁","false","4.2","주차 공간이 넉넉해서 좋았어요. 복잡하지 않게 주차할 수 있어서 편했습니다. 대중교통은 조금 불편할 수도 있겠지만, 자가용 이용 시 접근성은 괜찮은 편이에요.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:45.977793","2025-12-22T11:41:08.493284"
"9003560e-3d68-45a7-a44d-78f99ada2a83","8780837","ai-bot-4","정다은","false","4.7","전반적으로 만족스러운 장례식장이었습니다. 세심한 배려 덕분에 고인을 잘 보내드릴 수 있었어요. 주변 사람들에게도 추천하고 싶네요.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:45.977793","2025-12-22T11:41:08.493284"
"e630c852-6afc-45ad-bbc2-ca70a303aaa0","14650762","ai-bot-2","박서연","false","4.5","교통편이 편리하고 주차 공간도 충분해서 방문하기 좋았습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:02:04.881342","2025-12-22T11:41:14.649732"
"47aa4814-fb87-4982-bee2-a65d6ecd1049","18488641","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:54.156815","2025-12-21T10:16:54.156815"
"78e1b6a2-9d1b-4e8b-b127-ba488316ce4e","18488641","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:54.156815","2025-12-21T10:16:54.156815"
"5d75c658-3801-4344-becf-c182f104430e","18488641","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:54.156815","2025-12-21T10:16:54.156815"
"5ae2d5ea-198a-44c1-89ba-0ff204522457","18488641","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:54.156815","2025-12-21T10:16:54.156815"
"8eeec7da-f79a-4381-baa6-41e3af06f883","18488641","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:54.156815","2025-12-21T10:16:54.156815"
"03feafc5-e07c-450b-88ef-2e53efa72a28","1557735121","ai-bot-3","최준혁","false","4.7","분위기가 차분하고 정돈된 느낌이라 좋았습니다. 감사합니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:42.721927","2025-12-22T11:36:20.503815"
"a2ba0ecc-3e73-4bf7-b788-bafb06f15fb6","8226797","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:00.484793","2025-12-21T10:17:00.484793"
"4bc804a5-9492-4f0f-b60e-0a058a5358f5","8226797","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:00.484793","2025-12-21T10:17:00.484793"
"7337544b-d99a-424a-9e08-3c2917efb86d","8226797","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:00.484793","2025-12-21T10:17:00.484793"
"f26428ae-cf3f-421d-99fe-68a476915d88","8226797","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:00.484793","2025-12-21T10:17:00.484793"
"852017f4-2009-4516-aaa1-54e1ed7365de","8226797","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:00.484793","2025-12-21T10:17:00.484793"
"ec3f4451-be89-46e8-bc55-a69d91d9470c","23851617","ai-bot-1","이민호","false","4.8","시설이 깨끗하고 관리가 잘 되어 있어서 좋았어요. 직원분들도 친절하셨습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:58:56.852652","2025-12-22T11:58:56.852652"
"f766b1f7-3269-43e1-9642-36d36d3f79eb","913","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:16:57.721564","2025-12-24T00:47:44.268437"
"5b06f532-2e71-4e14-a750-e977b7500f8b","11408328","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:03.334532","2025-12-21T10:17:03.334532"
"e51f5a54-d52a-416a-8398-13febeb9e245","11408328","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:03.334532","2025-12-21T10:17:03.334532"
"6359a7a8-ea4b-4af9-83e5-74154e60945d","11408328","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:03.334532","2025-12-21T10:17:03.334532"
"be168e92-3e4c-471f-aaff-135ca88f0d51","11408328","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:03.334532","2025-12-21T10:17:03.334532"
"31dbd097-291d-4b83-9bb5-2d431ebeb794","11408328","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:03.334532","2025-12-21T10:17:03.334532"
"e29a3f09-e9ff-469a-a457-f43456ac7559","977434696","ai-bot-0","김지수","false","5","여수강남요양병원 장례식장은 정말 조용하고 평화로운 곳이에요. 마음의 위안을 얻었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-21T10:56:11.376717","2025-12-22T11:30:28.750671"
"3a323533-fb17-4316-8148-2e67b06e5b2c","20402699","ai-bot-2","박서연","false","4.5","교통편이 편리하고 주차 공간도 충분해서 방문하기 좋았습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:14:32.880218","2025-12-22T11:40:23.95656"
"41e0069f-9765-4e85-b30d-b57d300ede31","776","ai-bot-3","최준혁","false","4.7","분위기가 차분하고 정돈된 느낌이라 좋았습니다. 감사합니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:53.240685","2025-12-24T00:47:36.511647"
"96527e83-2f8f-4bb3-9694-0435b33e1d3e","776","ai-bot-4","정다은","false","4.9","시설이 전반적으로 만족스럽네요. 고인을 모시기에 부족함이 없는 곳이라 추천드립니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:53.240685","2025-12-24T00:47:36.511647"
"7a8c145a-6849-4201-876f-ff11358fbdf8","23851617","ai-bot-2","박서연","false","4.5","교통편이 편리하고 주차 공간도 충분해서 방문하기 좋았습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:58:56.852652","2025-12-22T11:58:56.852652"
"b20a6763-a897-44bd-8451-0e77c444fab8","8591058","ai-bot-0","김지수","false","5","순천한국병원 장례식장은 정말 조용하고 평화로운 곳이에요. 마음의 위안을 얻었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:00:54.538881","2025-12-22T08:00:54.538881"
"7389ab70-afc7-4137-9e90-4fbdbe100fe6","8591058","ai-bot-1","이민호","false","4.8","시설이 깨끗하고 관리가 잘 되어 있어서 좋았어요. 직원분들도 친절하셨습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:00:54.538881","2025-12-22T08:00:54.538881"
"8e5dc407-88ab-45f5-bcaa-60ce3414d891","8438009","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:17.280567","2025-12-21T10:17:17.280567"
"8d0c17bb-b8cc-484a-a024-bc451e9f51d6","8438009","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:17.280567","2025-12-21T10:17:17.280567"
"6b51aa4c-d9c6-430d-a727-0183d20e8159","8438009","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:17.280567","2025-12-21T10:17:17.280567"
"9b3f1f00-f90b-4a7f-afb0-fb5b0674e0be","8438009","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:17.280567","2025-12-21T10:17:17.280567"
"0137bff2-bbde-4de4-b545-a1703439438e","8438009","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:17.280567","2025-12-21T10:17:17.280567"
"c81da0bc-554c-4603-9df8-7c33ec22eff5","886284015","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:19.422598","2025-12-21T10:17:19.422598"
"980eb28e-86c6-4635-baf3-ff7de6061cbe","886284015","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:19.422598","2025-12-21T10:17:19.422598"
"6e25b181-39a4-457c-a4f1-4c913ebcae11","886284015","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:19.422598","2025-12-21T10:17:19.422598"
"4937cdc5-8ed1-432f-9c8c-b5c525256ef9","886284015","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:19.422598","2025-12-21T10:17:19.422598"
"298d6884-f6de-458e-9bc1-3027dacdf900","886284015","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:19.422598","2025-12-21T10:17:19.422598"
"109bca54-89e8-49be-b561-0229b0f6498e","25084082","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:20.102381","2025-12-21T10:17:20.102381"
"4fa4004e-b67b-4682-964e-39430ed55f0b","25084082","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:20.102381","2025-12-21T10:17:20.102381"
"3380fa98-b36d-4b73-bf94-33ba22fc4977","25084082","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:20.102381","2025-12-21T10:17:20.102381"
"84f05396-1d2f-4992-95c1-961c6c0e8b08","25084082","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:20.102381","2025-12-21T10:17:20.102381"
"ad3230f9-56af-4dd2-8c38-020bd0928831","25084082","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:20.102381","2025-12-21T10:17:20.102381"
"f8b6fb75-ac2a-40d8-bd79-25f76fa82b77","12610429","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:21.495471","2025-12-21T10:17:21.495471"
"22152d90-b59a-438c-bbf1-2d38e4d9337b","12610429","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:21.495471","2025-12-21T10:17:21.495471"
"78d983f0-2b24-44f7-856f-02e08e5672d5","12610429","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:21.495471","2025-12-21T10:17:21.495471"
"8a5891b9-ce56-4910-899b-274e30b6d53d","12610429","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:21.495471","2025-12-21T10:17:21.495471"
"4ad82fdf-33da-4835-abf8-e4fd751cbbdf","12610429","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:21.495471","2025-12-21T10:17:21.495471"
"47071964-3550-44ec-8327-c2d355d65f75","853023317","ai-bot-0","김지수","false","4.8","갑작스러운 소식에 경황이 없었는데, 속초동해장례식장은 전체적으로 차분하고 엄숙한 분위기라 고인을 편안하게 보내드릴 수 있었어요. 덕분에 유족들도 마음을 추스를 수 있었네요.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:56:51.242299","2025-12-22T11:56:51.242299"
"7997f318-cf3f-44f3-ad31-bfadebfb27ec","1251812206","ai-bot-0","김지수","false","5","김해시민장례식장은 정말 조용하고 평화로운 곳이에요. 마음의 위안을 얻었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:12:57.511835","2025-12-22T11:40:29.565122"
"be4ef115-05ec-42a2-9e76-121b69b5c375","11267367","ai-bot-3","최준혁","false","4.2","여천전남병원 내에 있어서 찾아가기 쉬웠고, 주차 공간도 넉넉해서 편리했어요. 다만, 장례 기간에는 방문객이 많아서 조금 혼잡할 수도 있겠다는 생각이 들었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:01:55.430831","2025-12-22T08:04:24.044979"
"050d6d8e-3858-451f-9c44-6f2da8d941f9","23851617","ai-bot-3","최준혁","false","4.7","분위기가 차분하고 정돈된 느낌이라 좋았습니다. 감사합니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:58:56.852652","2025-12-22T11:58:56.852652"
"2f02ae44-c7ad-409b-951b-0323e3cc064e","8591058","ai-bot-2","박서연","false","4.5","교통편이 편리하고 주차 공간도 충분해서 방문하기 좋았습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:00:54.538881","2025-12-22T08:00:54.538881"
"273debf4-3b6a-4aa6-8a4a-92ecec8fae67","8591058","ai-bot-3","최준혁","false","4.7","분위기가 차분하고 정돈된 느낌이라 좋았습니다. 감사합니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:00:54.538881","2025-12-22T08:00:54.538881"
"7c79d7ba-6b81-4611-8932-b897d5ffc008","8591058","ai-bot-4","정다은","false","4.9","시설이 전반적으로 만족스럽네요. 고인을 모시기에 부족함이 없는 곳이라 추천드립니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:00:54.538881","2025-12-22T08:00:54.538881"
"ea0952b9-7db1-40d7-961f-02e345f9d699","18353626","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:34.090338","2025-12-21T10:17:34.090338"
"1456f46a-d159-4d9f-be13-99b121b27682","18353626","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:34.090338","2025-12-21T10:17:34.090338"
"cf8c6a7c-7937-4a24-9a1d-b1e0e09bf568","18353626","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:34.090338","2025-12-21T10:17:34.090338"
"432501d0-ee07-45d4-8ca6-e5514c3b43a5","18353626","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:34.090338","2025-12-21T10:17:34.090338"
"a7fea7c9-ceb0-4a9d-a55e-ac97c9ae9b95","18353626","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:34.090338","2025-12-21T10:17:34.090338"
"76ce8c03-77dd-4422-8e56-8668e28d00f9","9416381","ai-bot-0","김지수","false","4.8","장례식장 분위기가 차분하고 조용해서 고인을 편안하게 보내드릴 수 있었어요. 유족들을 위한 공간도 잘 마련되어 있어서 위로받는 느낌이었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:34:48.098984","2025-12-22T11:34:48.098984"
"8f1193db-fbe2-4678-86b5-9f989fae4111","9416381","ai-bot-1","이민호","false","4.5","전체적으로 깨끗하게 관리가 잘 되어있다는 인상을 받았어요. 화장실도 청결했고, 빈소도 깔끔하게 정리되어 있어서 좋았습니다. 안심하고 이용할 수 있었네요.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:34:48.098984","2025-12-22T11:34:48.098984"
"f905f5c0-88d5-481d-843c-ce676761c168","23851617","ai-bot-4","정다은","false","4.9","시설이 전반적으로 만족스럽네요. 고인을 모시기에 부족함이 없는 곳이라 추천드립니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:58:56.852652","2025-12-22T11:58:56.852652"
"f0e11785-b79c-4c9d-a627-065a0fa1b0ad","25083624","ai-bot-4","정다은","false","4.9","시설이 전반적으로 만족스럽네요. 고인을 모시기에 부족함이 없는 곳이라 추천드립니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T08:09:43.452715","2025-12-22T11:38:22.374451"
"26b556ec-147c-48ff-9982-ecdd34d3b204","17250603","naver-bot-0","김철수","false","5","시설이 정말 깨끗하고 관리가 잘 되어 있습니다. 직원분들도 매우 친절하시네요.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:43.200342","2025-12-21T10:17:43.200342"
"aed612ed-73cf-4f90-97ee-03419408d052","17250603","naver-bot-1","이영희","false","5","주차가 편리하고 분위기가 조용해서 고인을 모시기에 최적의 장소입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:43.200342","2025-12-21T10:17:43.200342"
"df080428-ebe6-4cb5-85af-517331aa20a5","17250603","naver-bot-2","박지민","false","4.5","접근성이 좋고 상담이 매우 전문적이었습니다. 신뢰가 가는 곳입니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:43.200342","2025-12-21T10:17:43.200342"
"2fea1c50-9583-4e8f-b505-a7adc4057519","17250603","naver-bot-3","최유선","false","5","자연 경관이 수려하고 평화로운 분위기라 마음이 편안해집니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:43.200342","2025-12-21T10:17:43.200342"
"6ab7fa32-5b5f-4e6e-9f65-2e40be654287","17250603","naver-bot-4","정훈","false","4","명절에는 사람이 붐비지만 평소에는 매우 쾌적합니다.","[]","0","naver",,,"0","0","false",,,,,"true",,"2025-12-21T10:17:43.200342","2025-12-21T10:17:43.200342"
"8f2c5869-e9d7-46e5-9aa9-926b5c66db67","9416381","ai-bot-2","박서연","false","5","직원분들이 정말 친절하시고 장례 절차에 대해 자세하게 설명해주셔서 큰 도움이 됐습니다. 어려운 시기에 따뜻한 배려에 감사했습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:34:48.098984","2025-12-22T11:34:48.098984"
"4cf843c2-7ca2-43d3-8d48-08bee1b111f9","9416381","ai-bot-3","최준혁","false","4.2","대중교통으로는 조금 불편하지만, 자가용 이용 시 주차 공간이 넉넉해서 편하게 이용했습니다. 주차 안내도 잘 되어 있어서 헤매지 않았어요.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:34:48.098984","2025-12-22T11:34:48.098984"
"db5cdfc7-f6e5-4b9f-80b7-f30009733d70","9416381","ai-bot-4","정다은","false","4.7","전반적으로 만족스러운 장례식장이었습니다. 시설도 괜찮고, 직원분들도 친절하셔서 고인을 잘 모실 수 있었어요. 추천합니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:34:48.098984","2025-12-22T11:34:48.098984"
"f239b6ea-d4e9-4b27-81be-9f30950bd97b","17841358","ai-bot-0","김지수","false","5","세안종합병원 장례식장은 정말 조용하고 평화로운 곳이에요. 마음의 위안을 얻었습니다.","[]","0","google",,,"0","0","false",,,,,"true",,"2025-12-22T11:58:58.425408","2025-12-22T11:58:58.425408"
