id,image_url,thumbnail_url,alt_text,width,height,file_size,mime_type,category,order_index,is_active,source,created_at,facility_id
"210a0537-b245-410e-8eaf-e1b1a25da27c","https://15774129.go.kr/BCUser/facilitypic/1000000859/1554864465829.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","cef89709-96c1-4fac-a0bc-29b1780686fd"
"ad5fcca9-6ebc-4033-b7e1-76b7694b8caf","https://15774129.go.kr/BCUser/facilitypic/1706250050457.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","79236628-3f31-4572-b962-4d30a28d8d49"
"7bf63b17-0086-46c9-88b2-b04fd4e4d8bf","https://15774129.go.kr/BCUser/facilitypic/1000000426/1554359803386.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","edad79d0-2d74-48b9-bb5b-589787f33991"
"85238b1b-28e1-40a0-ae7e-195fbfb3dee4","https://15774129.go.kr/BCUser/facilitypic/1000000661/1555901493699.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","844c81d1-5af4-4e67-9503-ff93f48310dc"
"92f77b2b-c1ad-4bae-b23e-d6b44bcdd7ff","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","356624b4-4a02-4106-bc11-c3157e4dd14a"
"97df4f26-5d7f-4197-ad9e-5051287663b0","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","356624b4-4a02-4106-bc11-c3157e4dd14a"
"4046151a-eecd-48de-948c-6bc4a6471583","https://15774129.go.kr/BCUser/facilitypic/1000000485/1554961611288.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","5209724e-914f-49b3-93fc-6c69d5860cbc"
"37e89272-0567-4fbb-8811-518b89178125","https://15774129.go.kr/BCUser/facilitypic/7000000097/1556524841586.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","4e6479db-e312-464b-8059-d4358a9e5da9"
"97a97e0c-da2d-4c39-bd2f-624193ddaf14","https://15774129.go.kr/BCUser/facilitypic/1336617485765_7000000161_0.25.19.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","c3899baa-ccab-40ed-9fae-ce2d38e4e85b"
"45fae772-475d-4e8c-9eba-6ce09f3dcfd0","https://15774129.go.kr/BCUser/facilitypic/1470278259977_1000000938_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","80932068-4a73-4e80-8e2e-233c17308da7"
"1e7134c9-5615-4fea-a03a-f14da1855fc4","https://15774129.go.kr/BCUser/facilitypic/1435812872123_7000001029_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","c3c1409f-8901-49ae-8be2-2a15c88de22b"
"af95fe86-9c90-4a59-8268-c44d7dfe97e0","https://15774129.go.kr/BCUser/facilitypic/7000001134/1554945620890.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b96b1226-bb5d-4422-b681-2399ea74dc0d"
"65f9856a-88bb-4d37-8363-88a10981ff6e","https://15774129.go.kr/BCUser/facilitypic/1000000680/1554336940955.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","11daafea-f933-492b-98a8-dfd973328844"
"c40e3d1d-e226-463a-b1c6-7d90627d8dbe","https://15774129.go.kr/BCUser/facilitypic/1000000180/1555984994107.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d03afb07-c117-4c0d-bd62-116696fc9901"
"828e09bb-d1db-4278-aaf4-78cb85079712","https://15774129.go.kr/BCUser/facilitypic/1465962432201_1000000513_0.JPG",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","36acce22-9f35-4ad1-864e-3b0446492eba"
"99999780-3a97-42af-9e75-dba913b60165","https://15774129.go.kr/BCUser/facilitypic/1638617842384.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","df6c28c2-8b13-4486-8f05-90c7c176e1ad"
"6c3a16d3-8001-4efc-97a5-bbf68a0f203f","https://15774129.go.kr/BCUser/facilitypic/7000000250/1555907630536.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b9e12239-3655-4aa3-99ff-ff9d06dd5092"
"73c1cc7c-0c44-4a18-b44a-136d1d7347ef","https://15774129.go.kr/BCUser/facilitypic/1000000254/1554268371919.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","5a61d6a0-532f-42e6-bd07-034dca86b826"
"ecac4dd1-55ef-4f9b-8c8b-2aa62b9a5805","https://15774129.go.kr/BCUser/facilitypic/1000000179/1554946286623.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e7e1f587-2cae-438c-8011-7c057cbe1f17"
"9b561487-29e7-42ff-a4e8-a26a8fa6a7c0","https://15774129.go.kr/BCUser/facilitypic/7000001124/1563515309006.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e1bd47f3-3b72-4a1b-8331-7c072dda5a3d"
"7afaa459-fed6-457b-9478-e8460a01be5f","https://15774129.go.kr/BCUser/facilitypic/7000001340/1556066588458.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","51adccfa-5c36-4eaf-a22b-c867f82abf7b"
"342e906a-8f1f-4bdf-bff4-6909a2a9257d","https://15774129.go.kr/BCUser/facilitypic/1000000242/1555306011059.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","876db057-0df4-41c7-93b8-5cf1fed01e3c"
"20707137-ca59-4f75-8788-ef1ffe50f23b","https://15774129.go.kr/BCUser/facilitypic/1000000483/1559113608059.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","f315fa4f-f556-4994-a765-af3d295f5a46"
"691e7cd2-4bca-4d6e-bf5b-b216cf861dee","https://15774129.go.kr/BCUser/facilitypic/1000000575/1554959547085.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","32fd0d92-c174-4086-b08d-6cccc1b8204c"
"858c9483-c4dd-46ee-8716-d3420326805b","https://15774129.go.kr/BCUser/facilitypic/1000000467/1554273057776.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","9d6a70a3-015f-4318-92f3-06b2b0d9ea73"
"3565cd04-7d45-4f5f-8bba-b6f229ced869","https://15774129.go.kr/BCUser/facilitypic/1642634202941.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","088e0e38-7a8c-4f2b-8256-e1592d9e3cef"
"5ce599c5-0fdf-4ac9-b503-fd31cf977118","https://15774129.go.kr/BCUser/facilitypic/7000002235/1562897130510.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","fab843eb-75dd-4098-8e3d-580a00f4f869"
"8527c82f-2159-4dc0-b022-4a1d6664ea56","https://15774129.go.kr/BCUser/facilitypic/7000002595/1709699021631.PNG",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e4ece860-011c-4a61-95f7-d8837e5f000a"
"7f19a9db-fa52-4504-9c4a-b3235e0276f2","https://15774129.go.kr/BCUser/facilitypic/1000000943/1560314002338.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","8d1b18aa-0d64-4bef-b9bd-9a0ccf83054f"
"2e3a8832-b2ec-4bd5-8eff-cde60051d47f","https://15774129.go.kr/BCUser/facilitypic/1544166428894_7000002144_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","43b0a51a-9848-49b2-b008-37f6db705992"
"d43dcc7c-ac11-48f4-a8c2-c3b2b11cc9a8","https://15774129.go.kr/BCUser/facilitypic/1624424009223.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","4a46ee74-cfb2-48d0-957c-05de706abb23"
"e7dd2665-ff2d-47a1-920a-7ee8fef602c4","https://15774129.go.kr/BCUser/facilitypic/1000000190/1563429702731.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","c2f13216-779c-4694-94bb-1241ffa600b1"
"d44de0e4-3f6c-4cdd-ab08-03aa3ae4fe5e","https://15774129.go.kr/BCUser/facilitypic/1610246266671.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e1a38c61-b6d4-437c-a3f0-1f6568a236a9"
"dec224ef-6c7d-43aa-89c0-e9d653c6c334","https://15774129.go.kr/BCUser/facilitypic/1647732680688.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","cf3511e6-f277-477f-90a3-397a1c411466"
"d45620c4-d4c6-4525-8f1b-99450873f07e","https://15774129.go.kr/BCUser/facilitypic/1000000156/1562905234518.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","1022f6c8-8f2b-41c7-be1e-60504470d550"
"5cdeb2cc-c9f2-4c3a-a9d9-0efcc93006ae","https://15774129.go.kr/BCUser/facilitypic/1581907250970_7000002320_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","10a660a7-9725-4a52-b6f6-eb8357e357cb"
"9130e0a4-c398-418f-a59d-bed6004d2985","https://15774129.go.kr/BCUser/facilitypic/1581907250970_7000002320_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","10a660a7-9725-4a52-b6f6-eb8357e357cb"
"cc12fdf8-5d71-4b54-a739-8e8c68d1815e","https://15774129.go.kr/BCUser/facilitypic/1628575491157.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","0a50a50d-0e07-40db-9d22-6baccadb4a8e"
"6e36e8c8-8a20-418a-a0a8-e4dda6adf817","https://15774129.go.kr/BCUser/facilitypic/1507715843867_7000001938_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d8717673-8f75-4633-969f-a4b15b071043"
"58d2aec3-5340-47d7-ab6d-5c22c268b186","https://15774129.go.kr/BCUser/facilitypic/1000000718/1560321354411.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","edaddd1f-1757-4c03-86ee-df45d530d27a"
"c983b3c2-4154-4ead-a61f-689b680bb1d5","https://15774129.go.kr/BCUser/facilitypic/1000000301/1555315556949.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","15ef3e5d-c391-4d37-bf41-45b0ab8c693f"
"6725a43f-63c0-4dce-8d22-d25a6d186638","https://15774129.go.kr/BCUser/facilitypic/1714373749403.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","8fc21cf3-1e4e-4211-9a3f-070a92d25b1c"
"feaef168-2ba3-474a-9cfb-02c927d810c3","https://15774129.go.kr/BCUser/facilitypic/1000000139/1722476036422.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","a69115ce-eaac-4091-b45a-e2e1314b703e"
"22190ace-dc6e-4f5d-b945-67873708591f","https://15774129.go.kr/BCUser/facilitypic/1487232765099_1000000561_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d1740316-f671-49e8-bd72-591740e01f0e"
"0ad057dd-ac89-4731-84e2-0e0ae3cdad96","https://15774129.go.kr/BCUser/facilitypic/7000000611/1554962234498.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e4444d62-fa51-40ac-b61d-0fee6a1e26ee"
"524eacaa-292c-4e4c-bd7a-7f406a408e47","https://15774129.go.kr/BCUser/facilitypic/7000000904/1556525073625.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b7d63ad8-8739-4f88-9882-59098b8dc375"
"be48d443-e2aa-4fa4-8e19-f23f7dd78c63","https://15774129.go.kr/BCUser/facilitypic/7000000904/1556525073625.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b7d63ad8-8739-4f88-9882-59098b8dc375"
"9b97d4a2-065d-4f25-837e-aa7cde23f972","https://15774129.go.kr/BCUser/facilitypic/1000000686/1563427224931.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","ec736c34-7629-49f0-99f9-ba423635f73e"
"56fe61ec-80ab-44c2-9a28-b101c8871173","https://15774129.go.kr/BCUser/facilitypic/1000000040/1555901126721.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d45e5e6f-4205-470e-a0aa-69a1823ce7d3"
"f58eb19d-154c-4ba3-a897-f5aee04626a7","https://15774129.go.kr/BCUser/facilitypic/1000000317/1560220913760.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","176491fe-305c-467d-9b53-264776f1ea61"
"bf5f7d0d-19da-49d5-a283-32bb1dbe52d2","https://15774129.go.kr/BCUser/facilitypic/1000000870/1563435403027.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","7376fdc0-47ab-4bb1-b652-ab8654cf27b4"
"cb31925e-a340-49a7-ad42-7208f139c546","https://15774129.go.kr/BCUser/facilitypic/1473156851859_7000001214_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","09c7f905-8045-4821-bc13-604bf2c934ca"
"eabfe2e7-a150-43ff-b186-fd5dec22f33d","https://15774129.go.kr/BCUser/facilitypic/1473156851859_7000001214_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","09c7f905-8045-4821-bc13-604bf2c934ca"
"35bd51fe-4bd4-4214-83cf-fafa9b7c907f","https://15774129.go.kr/BCUser/facilitypic/1465956756712_1000000450_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","fffb2110-bebc-4cb6-bd7f-cd687a5e756f"
"1026ef64-fc6d-4cbb-bcec-e66d39882fd5","https://15774129.go.kr/BCUser/facilitypic/1000000718/1560321354411.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","7a03af07-be33-4e09-bbcc-59e323076360"
"51f52974-5334-4c2d-873e-b9b766cd54a7","https://15774129.go.kr/BCUser/facilitypic/1000000268/1554254038854.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","8112b1af-2098-48ec-b011-83107b0092f3"
"1ec015aa-f708-40fa-826a-7b23b0621fb2","https://15774129.go.kr/BCUser/facilitypic/1748589638893.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","4d9a1f01-cfde-4f00-83d2-7afde972afce"
"835db735-860e-4138-b0a9-0e17dc6311c2","https://15774129.go.kr/BCUser/facilitypic/1000000286/1563427369994.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","aea3d5b3-ffd7-4a55-bd40-30c56253b7a3"
"b687f448-15e4-4b53-b902-9e4f320ab779","https://15774129.go.kr/BCUser/facilitypic/7000002030/1536989871993.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","c6cdf095-e35a-409b-ba35-bb76d0577d88"
"7497aee8-1431-4087-b002-0a65c655d88f","https://15774129.go.kr/BCUser/facilitypic/7000001809/1554958431952.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","97afc0d4-3f45-4a1e-9a75-fc12eec7468f"
"c2e1a89b-3a8a-41c4-94d0-9eda425f63e6","https://15774129.go.kr/BCUser/facilitypic/1496214790273_1000000623_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","1a86db7b-007b-498f-85ee-8827987b1ca2"
"a7595953-4a5a-42f9-a5fb-d8a0253b8880","https://15774129.go.kr/BCUser/facilitypic/1000000290/1555314644499.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","7dd7015c-1988-48c2-bff4-65584fbbe911"
"d8319bc7-ebd2-4631-ad2d-70221f3c375f","https://15774129.go.kr/BCUser/facilitypic/1466132814039_7000001361_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","68db788d-10bc-4a00-b9b6-8f90123ff470"
"6da29b42-2c0a-4468-917a-0b7345e833f8","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d7d3d9b0-6cf8-4398-a6fd-a50f0c9f11b9"
"686f0538-1124-432b-99a8-5d7d57e296c8","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","d7d3d9b0-6cf8-4398-a6fd-a50f0c9f11b9"
"d5886b2a-c500-41f3-a0d3-cd256ba12566","https://15774129.go.kr/BCUser/facilitypic/7000001587/1555485813846.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","9679979c-67c2-441b-9517-a91874c65e48"
"f6c1ee9c-87cc-4465-9382-6a808e3294ce","https://15774129.go.kr/BCUser/facilitypic/1455505051358_7000001344_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","2fe60a1b-87d5-44f1-8339-9cd334a5292d"
"4c36071d-ff88-4af5-bbf5-09ad8611bf30","https://15774129.go.kr/BCUser/facilitypic/7000002958/1764814002324.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","863a01ae-95eb-4bc6-b1e0-1b2568f5bea8"
"fc8edb86-6c1f-4107-a528-3e39eb183667","https://15774129.go.kr/BCUser/facilitypic/7000002958/1764814002324.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","863a01ae-95eb-4bc6-b1e0-1b2568f5bea8"
"651212ce-3cf0-447e-97a8-4ae459c12d4b","https://15774129.go.kr/BCUser/facilitypic/7000002666/1709688706989.PNG",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","7f0c3af2-4417-442e-8358-7c556688bbff"
"3cae7d85-97de-445d-9dc8-a3d2177b9910","https://15774129.go.kr/BCUser/facilitypic/1000000107/1564467823468.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","14cb3e94-a0a9-4894-92ca-032277e54f9f"
"50438219-ca24-4c79-9c4e-09fc7d2040c9","https://15774129.go.kr/BCUser/facilitypic/7000000873/1563952854020.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e1056883-c437-4d5a-8df2-29b448e74e1b"
"760dd724-b34c-4074-b6af-1817db2898c4","https://15774129.go.kr/BCUser/facilitypic/7000001224/1554880611641.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","27544647-f693-4d36-93a6-f767db3915b5"
"4b523985-bf95-4d5b-9fbd-247e48f4258a","https://15774129.go.kr/BCUser/facilitypic/1000000113/1554194357834.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","5e1d1276-cb07-4dc8-9323-beb74a3281a1"
"2510a509-301a-42d3-a9e3-ff837ea93a54","https://15774129.go.kr/BCUser/facilitypic/7000001266/1559106091493.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","f4fa9f65-0c89-4eb4-a12f-918576fa5f0a"
"8b99dfbc-75e1-47a3-975c-f3cb64bc7fed","https://15774129.go.kr/BCUser/facilitypic/1000000283/1563509621583.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","fb0751df-8dbc-4b67-97e6-ea6a77101957"
"513c051b-c5f0-4920-b213-16fe831efb6d","https://15774129.go.kr/BCUser/facilitypic/1688796621762.jfif",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","0742b611-ae39-4ab1-bb7b-3d5b2ef22baf"
"3aebedfc-40e0-4782-82d8-1338746c7567","https://15774129.go.kr/BCUser/facilitypic/1555561760437_7000002209_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","f6e58fa2-e9b3-48fe-805e-7cac00a80135"
"4f0fedd4-ec33-48e3-b01e-c57682284394","https://15774129.go.kr/BCUser/facilitypic/1532059288676_7000002062_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","7e85a974-b873-436d-80ce-77a3b80e35f5"
"e0d28611-9f93-48f0-a098-4cd56ef1ca6e","https://15774129.go.kr/BCUser/facilitypic/7000001114/1561097683574.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","decaeb60-e220-4a9b-b954-9a47e65e7f4a"
"1e9e545a-f09c-4ca2-b4d8-d2389ba98187","https://15774129.go.kr/BCUser/facilitypic/1480491590962_7000001444_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","9aadd13f-55ab-41da-a293-34be8b255744"
"09e067f2-42da-4064-8a47-58ebe0dc9eb3","https://15774129.go.kr/BCUser/facilitypic/1000000070/1554194983893.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","689257ad-870c-4cef-9ae5-655fa8f41f77"
"02cbc964-06c5-4999-b8af-78cf99beac53","https://15774129.go.kr/BCUser/facilitypic/7000002785/1715041834440.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","e86e364c-3fa6-45db-8e86-aa0c3f330dd1"
"43ef748b-7ffa-452c-bb33-5a2a606706f7","https://15774129.go.kr/BCUser/facilitypic/1000000462/1554255011235.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","3dfb6e14-f601-47bb-bf7a-c141d77370fe"
"60e53cb1-ed90-439c-9e5f-35095cdabc73","https://15774129.go.kr/BCUser/facilitypic/1000000079/1474958128797.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","5e39c087-45e9-4d6c-8c13-2a23e98734f9"
"92db856f-6d5a-4839-9e27-a3fe709e6212","https://15774129.go.kr/BCUser/facilitypic/1568681050645_7000001428_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","f69deec3-829d-4ad4-bc72-74788e7699e5"
"7650c5c6-dc4a-454f-b875-8fe8c44723c8","https://15774129.go.kr/BCUser/facilitypic/1568681050645_7000001428_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","f69deec3-829d-4ad4-bc72-74788e7699e5"
"acbf09b0-b89b-40bf-a4c9-fe8fb0b7abc5","https://15774129.go.kr/BCUser/facilitypic/1715845842469.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","9bd9bd3d-d558-44ff-814b-dbbf29b7f25c"
"73bfe775-4a4b-4493-b533-400999073146","https://15774129.go.kr/BCUser/facilitypic/1662167094353.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","07e5c8bf-6d3b-4577-b663-2dfaef720b82"
"88358b2e-7a29-4214-a7ce-af2265607ad1","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b4b55d00-575a-42e6-9b3e-6aa97890d3fd"
"10a982a6-df2b-4855-b640-3c9099876157","https://15774129.go.kr/BCUser/facilitypic/1465801650706_7000000818_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","b4b55d00-575a-42e6-9b3e-6aa97890d3fd"
"26c3cdb4-3831-4119-993d-c9cd74b80f11","https://15774129.go.kr/BCUser/facilitypic/7000000446/1555485347366.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","74b35699-e50f-4926-98fb-a5d6dbb4bca1"
"f466ab04-4359-4d59-b816-88502ab19b65","https://15774129.go.kr/BCUser/facilitypic/1740014214313.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","3ff31ccc-2483-4e6f-a038-2e6e23e0a6c3"
"fe38910a-81ee-4f46-b307-046d2e80f46b","https://15774129.go.kr/BCUser/facilitypic/1740014214313.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","3ff31ccc-2483-4e6f-a038-2e6e23e0a6c3"
"668aebc5-593c-4b4a-b1d1-d5fb77500431","https://15774129.go.kr/BCUser/facilitypic/1732525720532.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","9715aa15-1794-441b-b868-351824959cc5"
"bafc3ff7-263c-42b5-a48b-afb60b7a3239","https://15774129.go.kr/BCUser/facilitypic/1455332359711_1000000740_0.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","ccc5ae2e-f00c-4698-bf48-58a18fdb65ab"
"7cab67fa-c307-429c-99d5-08d710e5e3f6","https://15774129.go.kr/BCUser/facilitypic/1000000155/1562904386717.png",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","a5c5be7a-dedb-4e25-9ce9-c3c05c542807"
"e3dfad3a-f48b-4be0-95e2-15e1c42543cc","https://15774129.go.kr/BCUser/facilitypic/1000000923/1555485143074.jpg",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","a5442bc3-b682-406c-9cf5-8c7559d0d2b4"
"bd3aa64a-fe41-478a-8939-2f6a6c9df2c5","https://15774129.go.kr/BCUser/facilitypic/1673664694924.JPG",,,,,,,"general","0","true","upload","2026-01-07T01:16:20.199404","6194422a-931c-4d1e-84d9-d5a57bb841fc"
