fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),convenient src (4),convenient src (5),fac_update
사설,https://15774129.go.kr/BCUser/facilitypic/7000000034/1555984933204.jpg,학교법인영산학원 산본장례식장,"경기도 군포시 산본로 321 (산본동,원광대산본병원)",tel:031-395-4438,031-395-4438,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,2개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1497445120114_1000000589_0.JPG,오산장례문화원,경기도 오산시 경기동로 125 (부산동),tel:031-375-1100,031-375-1100,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,60개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1493120504050_7000000799_0.jpg,안산시민장례문화원,경기도 안산시 단원구 원곡공원로 11-9 (원곡동),tel:031-495-4000,031-495-4000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1749356398331.jpg,한도병원장례식장,경기도 안산시 단원구 선부광장로 103 (선부동),tel:031-485-4422,031-485-4422,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,6개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000440/1556501386730.jpg,부천시민장례식장,경기도 부천시 원미구 장말로372번길 15 (심곡동),tel:032-666-4440,032-666-4440,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,8개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000228/1554278816283.jpg,동국대학교일산장례식장,"경기도 고양시 일산동구 동국로 27 (식사동, 동국대학교일산병원)",tel:031-961-9400,031-961-9400,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,23개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1471915626197_7000000041_0.jpg,순천향부천장례식장,"경기도 부천시 원미구 조마루로 170 (중동, 순천향대학교부천병원)",tel:032-327-3060,032-327-3060,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,3개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1577976452587_7000002285_0.PNG,쉴낙원 경기장례식장,"경기도 용인시 수지구 포은대로 836 (죽전동, 용인쉴낙원)",tel:031-672-1009,031-672-1009,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1624424009223.jpg,나눔병원장례식장,"경기도 남양주시 오남읍 진건오남로797번길 9 (양지리, 우리병원)",tel:031-574-4442,031-574-4442,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,5개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1583188917826_7000002368_0.png,연세대학교 용인장례식장,경기도 용인시 기흥구 동백죽전대로 363 (중동),tel:031-678-7600,031-678-7600,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,9개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002710/1709688362757.PNG,원당장례식장(주)고양베스트,경기도 고양시 덕양구 고양대로 1359-5 (성사동),tel:031-965-4444,031-965-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,7개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000001294/1563436470453.jpg,제일장례식장,경기도 평택시 삼봉로 30 (독곡동),tel:031-611-1144,031-611-1144,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1652253093543.jpg,중앙대학교광명병원장례식장,"경기도 광명시 덕안로 110, 중앙대학교 광명병원 B2층 (일직동)",tel:02-2610-9472,02-2610-9472,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,3개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1561531013613_1000000400_0.jpg,시티병원장례식장,경기도 의왕시 오전천로 29 (오전동),tel:031-459-7575,031-459-7575,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,33개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1493120504050_7000000799_0.jpg,안산시민장례문화원,경기도 안산시 단원구 원곡공원로 11-9 (원곡동),tel:031-495-4000,031-495-4000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1749356398331.jpg,한도병원장례식장,경기도 안산시 단원구 선부광장로 103 (선부동),tel:031-485-4422,031-485-4422,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,6개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1684899297535.jpg,아너스힐병원장례식장,"경기도 김포시 통진읍 흥신로 320-10 (도사리, 제이에스병원)",tel:031-989-4404,031-989-4404,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,8개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1514964732108_7000000335_0.jpg,한사랑병원장례문화센타,경기도 안산시 상록구 광덕1로 345 (이동),tel:031-439-4444,031-439-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,34개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000237/1559115124840.png,안산온누리병원장례식장,경기도 안산시 단원구 선부로 201 (선부동),tel:031-487-4444,031-487-4444,https://15774129.go.kr/img/portal/sub/mark4.png,,,,,4개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000661/1555901493699.jpg,일산복음병원장례식장,"경기도 고양시 일산동구 고양대로 760, 나동 B1층 (중산동, 일산복음병원)",tel:031-977-6000,031-977-6000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1571289288730_7000002002_0.png,양서농협장례문화원,경기도 양평군 양서면 두물머리길 24 (양수리),tel:031-771-1900,031-771-1900,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1708674707360.jpeg,백년장례문화원,경기도 남양주시 마치로 90 (호평동),tel:031-594-4444,031-594-4444,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,4개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000467/1563434417268.png,메디힐장례식장,경기도 포천시 신북면 청신로 2139 (기저리),tel:031-534-4401,031-534-4401,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1641010042626.jpg,화성함백산장례식장,경기도 화성시 매송면 서해로 2448-32 (숙곡리),tel:031-293-4244,031-293-4244,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,9개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1000000221/1554272846941.jpg,경기도의료원 이천병원장례식장,경기도 이천시 경충대로 2742 (관고동),tel:031-630-4444,031-630-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,4개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1753078250093.jpg,주식회사 헤븐앤어스,"경기도 고양시 덕양구 화수로14번길 55,명지병원B1층 (화정동)",tel:031-810-5444,031-810-5444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1538371801759_1000000517_0.jpg,안중장례문화센타,"경기도 평택시 안중읍 서동대로 1931-11 (금곡리, 안중백병원)",tel:031-683-4440,031-683-4440,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,36개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1533860053737_7000002080_0.jpg,오산한국병원장례식장,"경기도 오산시 밀머리로1번길 16 (원동, 오산한국병원)",tel:031-375-7600,031-375-7600,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,8개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1329397474501_1000000935_0.JPG,효자원장례식장,경기도 이천시 백사면 지읍로 169 (조읍리),tel:031-631-4411,031-631-4411,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,34개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1470278259977_1000000938_0.jpg,휴앤유병원장례식장,경기도 부천시 소사구 심곡로10번길 63 (송내동),tel:032-662-1024,032-662-1024,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,0개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1687394898211.jpg,교원예움 평택장례식장,"경기도 평택시 신평로 205, (구)평택장례문화원 (군문동)",tel:031-652-0404,031-652-0404,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000461/1579507532844.jpg,사랑의병원장례식장,경기도 안산시 상록구 예술광장로 69 (성포동),tel:031-437-4000,031-437-4000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,7개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1535185113195_1000000444_0.jpg,세화병원장례식장,경기도 안산시 상록구 용신로 355 (본오동),tel:031-501-4444,031-501-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,8개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000610/1563436558112.jpg,우리병원장례식장,경기도 포천시 소흘읍 호국로 661 (송우리),tel:031-542-0444,031-542-0444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1744934607845.jpg,포천장례문화원(주),경기도 포천시 호국로 908-13 (설운동),tel:031-541-4144,031-541-4144,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1616388563165.jpg,의정부을지대학교병원,"경기도 의정부시 동일로 712,평온관 (금오동, 을지대학교의정부캠퍼스및부속병원)",tel:031-951-7444,031-951-7444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,5개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1512437172048_1000000306_0.jpg,봉담장례문화원,경기도 화성시 봉담읍 서봉산길 40 (유리),tel:031-278-0404,031-278-0404,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,1개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1464161330053_1000000714_0.jpg,수원시연화장장례식장,경기도 수원시 영통구 광교호수로 278 (하동),tel:031-218-6500,031-218-6500,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,11개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000190/1563429702731.jpg,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",tel:031-410-4444,031-410-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,2개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000432/1559113828566.jpg,성혜원장례식장,"경기도 안성시 남파로 169, B1층 (당왕동, 안성성요셉병원)",tel:031-671-6500,031-671-6500,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,9개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1440671068000_1000000506_0.jpg,아주대학병원장례식장,경기도 수원시 영통구 광교중앙로49번길 46 (원천동),tel:031-219-6654,031-219-6654,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1709791810210.jpg,시흥장례원,경기도 시흥시 서해안로 586 (정왕동),tel:031-434-4114,031-434-4114,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,7개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1533097217453_1000000099_0.jpg,쉴낙원 일산장례식장,"경기도 고양시 일산동구 백마로 62 (장항동, 일산쉴낙원)",tel:031-923-7000,031-923-7000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,0개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000795/1563436376714.jpg,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),tel:031-844-4442,031-844-4442,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,,76개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000368/1560313801252.jpg,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",tel:031-352-4483,031-352-4483,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,0개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000000395/1555488274430.jpg,남양주장례식장(구 남양동산),경기도 남양주시 진건읍 진건오남로 458 (송능리),tel:031-528-4444,031-528-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,3개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002547/1709688601337.PNG,송산장례문화원,경기도 화성시 송산면 화성로 284 (육일리),tel:031-357-9800,031-357-9800,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,2개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/7000002017/1536989039805.jpg,원광종합병원장례식장,경기도 화성시 화산북로 21 (송산동),tel:031-226-4444,031-226-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,4개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1704762946126.jpg,태평서울병원소망장례식장,"경기도 성남시 수정구 성남대로 1219 B01 (수진동, 새소망병원)",tel:031-751-3344,031-751-3344,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,,18개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000331/1554967081425.jpg,분당차병원장례식장,"경기도 성남시 분당구 야탑로 59 (야탑동, 분당차병원)",tel:031-780-6170,031-780-6170,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,,3개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000190/1563429702731.jpg,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",tel:031-410-4444,031-410-4444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,2개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000432/1559113828566.jpg,성혜원장례식장,"경기도 안성시 남파로 169, B1층 (당왕동, 안성성요셉병원)",tel:031-671-6500,031-671-6500,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,9개월전 업데이트
공설,https://15774129.go.kr/BCUser/facilitypic/1000000660/1554272161376.jpg,국민건강보험공단일산병원장례식장,"경기도 고양시 일산동구 일산로 100 (백석동, 국민건강보험공단일산병원)",tel:031-900-0444,031-900-0444,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,1개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1000000934/1560313881684.jpg,효원장례문화센타,경기도 화성시 정조로 107 (반정동),tel:031-222-0999,031-222-0999,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,,,23개월전 업데이트
사설,https://15774129.go.kr/BCUser/facilitypic/1695099491973.png,화성유일병원장례식장,경기도 화성시 남양읍 남양로920번길 6 (북양리),tel:031-355-4744,031-355-4744,https://15774129.go.kr/img/portal/sub/mark1.png,,,,,14개월전 업데이트
